Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:46:03   6.3   0.0   0.0  93.7   0.0    2    284   4528    0    0    0 110.79   24.17   1.22  19.76  65.64  57.05  46.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  1.00 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:04   6.3   0.0   0.1  93.6   0.1    2    298   4203    0    0    0 108.75   23.24   1.22  18.84  65.45  57.05  45.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.68 GHz   N/A     
11:46:05   6.3   0.0   0.0  93.7   0.0    2    217   4363    0    0    0 109.85   23.92   1.22  19.54  65.17  57.05  45.00 100.05  20.00  69.05  62.05 100.00  59.05  51.00 100.00  57.05  1.11 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:06   6.3   0.0   0.1  93.6   0.0    2    652   4681    2    2    2 110.93   24.15   1.23  19.74  65.80  57.05  47.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:07   6.3   0.0   0.0  93.7   0.0    2    299   4278    0    0    0 105.61   21.82   1.22  17.44  65.13  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  51.00 100.00  57.05  0.89 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:08   6.3   0.0   0.1  93.7   0.0    2    228   4095    0    0    0 107.03   22.58   1.22  18.19  65.04  57.05  47.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  0.89 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:09   6.3   0.0   0.1  93.7   0.0    2    278   4270    0    0    0 110.69   24.37   1.22  19.98  65.11  57.05  45.00 100.05  20.00  69.05  62.05 100.00  59.05  52.00 100.00  57.05  0.99 GHz  0.80 GHz  4.69 GHz   N/A     
11:46:10   6.3   0.0   0.0  93.7   0.0    2    271   4156    0    0    0 108.75   23.45   1.22  19.06  65.01  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  1.70 GHz  0.80 GHz  4.60 GHz   N/A     
11:46:11   6.3   0.0   0.1  93.6   0.0    2    791   4412    2    2    2 110.10   23.57   1.23  19.14  66.16  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  0.89 GHz  0.80 GHz  4.68 GHz   N/A     
11:46:12   6.3   0.0   0.1  93.7   0.0    2    226   4422    0    0    0 109.80   23.87   1.22  19.49  65.21  57.05  46.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  1.00 GHz  0.80 GHz  4.63 GHz   N/A     
11:46:13   6.4   0.0   0.1  93.4   0.2    2   1235   4413    2    0    1 111.15   23.83   1.23  19.39  66.70  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  2.38 GHz  0.80 GHz  4.64 GHz   N/A     
11:46:14   6.4   0.0   0.1  93.3   0.2    2   2339   4479    2    0    2 111.99   24.02   1.23  19.56  67.17  58.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  53.00 100.00  56.05  2.13 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:15   6.3   0.0   0.1  93.7   0.0    2    763   4470    2    0    2 111.44   24.59   1.23  20.20  65.43  58.05  46.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  2.61 GHz  0.80 GHz  4.69 GHz   N/A     
11:46:16   6.4   0.0   0.1  93.3   0.2    2   1703   4624    2    2    3 114.91   25.68   1.23  21.24  66.76  57.05  46.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  4.32 GHz  4.21 GHz  4.70 GHz   N/A     
11:46:17   6.3   0.0   0.0  93.7   0.0    2    190   4068    0    0    0 109.50   23.61   1.22  19.20  65.47  57.05  46.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  1.10 GHz  0.80 GHz  4.59 GHz   N/A     
11:46:18   6.3   0.0   0.0  93.7   0.0    2    269   4263    0    0    0 108.64   23.14   1.22  18.73  65.54  57.05  46.00 100.05  20.00  69.05  61.05 100.00  58.05  52.00 100.00  56.05  1.35 GHz  0.80 GHz  4.60 GHz   N/A     
11:46:19   6.3   0.0   0.1  93.7   0.0    2    278   3743    0    0    0 111.14   24.70   1.22  20.32  64.90  57.05  46.00 100.05  20.00  69.05  61.05 100.00  58.05  52.00 100.00  56.05  0.89 GHz  0.80 GHz  4.66 GHz   N/A     
11:46:20   6.4   0.0   0.1  93.3   0.3    2   1777   4250    2    0    1 109.21   22.61   1.23  18.14  67.24  57.05  46.00  99.05  20.00  69.05  62.05  99.00  57.05  54.00  99.00  56.05  2.64 GHz  0.80 GHz  4.66 GHz   N/A     
11:46:21   6.4   0.0   0.1  93.4   0.1    2   1865   4593    4    2    4 113.29   24.98   1.23  20.57  66.51  57.05  46.00  99.05  20.00  69.05  62.05 100.00  57.05  52.00  99.00  56.05  1.90 GHz  0.80 GHz  4.71 GHz   N/A     
11:46:22   6.3   0.0   0.1  93.5   0.1    2    945   4445    2    0    2 113.10   25.21   1.23  20.80  65.86  57.05  45.00  99.05  20.00  69.05  62.05 100.00  58.05  52.00  99.00  56.05  1.54 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:23   6.3   0.0   0.1  93.6   0.1    2   1187   4125    0    0    1 110.32   23.81   1.23  19.40  65.87  57.05  47.00  99.05  20.00  69.05  62.05 100.00  58.05  52.00  99.00  56.05  1.11 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:24   6.3   0.0   0.0  93.7   0.0    2    267   3792    0    0    0 113.24   25.60   1.22  21.46  64.96  57.05  46.00 100.05  20.00  69.05  61.05 100.00  58.05  52.00 100.00  56.05  0.99 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:25   6.3   0.0   0.1  93.7   0.0    2    250   3942    0    0    0 111.66   24.76   1.22  20.12  65.56  57.05  45.00 100.05  20.00  69.05  61.05 100.00  58.05  52.00 100.00  56.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:46:26   6.3   0.0   0.1  93.6   0.0    2    637   4020    2    2    2 106.07   21.97   1.23  17.59  65.29  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  52.00 100.00  56.05  0.99 GHz  0.80 GHz  4.68 GHz   N/A     
11:46:27   6.3   0.0   0.1  93.7   0.0    2    262   3948    0    0    0 106.32   22.25   1.22  17.87  64.97  57.05  45.00 100.05  20.00  69.05  62.05 100.00  58.05  51.00 100.00  56.05  1.00 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:28   6.3   0.0   0.1  93.6   0.1    2    406   3896    0    0    0 108.35   22.90   1.22  18.49  65.73  57.05  47.00 100.05  20.00  69.05  61.05 100.00  57.05  53.00 100.00  56.05  1.22 GHz  0.80 GHz  4.61 GHz   N/A     
11:46:29   6.4   0.0   0.0  93.3   0.3    3   1625   4183    2    0    1 111.49   23.74   1.23  19.28  67.25  57.05  46.00 100.05  20.00  69.05  61.05  99.00  57.05  54.00 100.00  56.05  1.71 GHz  0.80 GHz  4.69 GHz   N/A     
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:46:30   6.4   0.0   0.1  93.4   0.1    2   1465   4379    3    0    2 114.96   25.82   1.23  21.39  66.53  57.05  46.00 100.05  20.00  69.05  61.05 100.00  58.05  52.00 100.00  56.05  2.38 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:31   6.3   0.0   0.1  93.5   0.1    2   1326   4640    4    2    4 113.37   25.13   1.23  20.72  66.30  57.05  45.00 100.05  20.00  69.05  61.05  98.00  58.05  52.00 100.00  56.05  1.39 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:32   6.4   0.0   0.1  93.4   0.1    2   1400   4102    0    0    1 108.99   23.03   1.23  18.62  66.11  57.05  45.00 100.05  20.00  69.05  61.05 100.00  57.05  52.00 100.00  56.05  1.00 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:33   6.3   0.0   0.0  93.7   0.0    2    233   4342    0    0    0 108.41   23.21   1.22  18.83  65.15  57.05  46.00 100.05  20.00  69.05  61.05 100.00  57.05  52.00 100.00  56.05  0.89 GHz  0.80 GHz  4.68 GHz   N/A     
11:46:34   6.3   0.0   0.1  93.7   0.0    2    316   3596    0    0    0 105.73   21.92   1.22  17.54  65.04  58.05  47.00 100.05  20.00  70.05  61.05 100.00  58.05  52.00 100.00  56.05  0.99 GHz  0.80 GHz  4.70 GHz   N/A     
11:46:35   6.3   0.0   0.0  93.7   0.0    2    305   4058    1    0    0 110.75   24.20   1.22  19.80  65.53  58.05  45.00 100.05  20.00  70.05  61.05 100.00  58.05  52.00 100.00  56.05  1.00 GHz  0.80 GHz  4.69 GHz   N/A     
11:46:36   6.4   0.0   0.1  93.6   0.0    2    662   3964    2    2    2 108.43   23.11   1.23  18.72  65.37  58.05  47.00  99.05  20.00  69.05  61.05 100.00  58.05  52.00  99.00  56.05  1.00 GHz  0.80 GHz  4.68 GHz   N/A     
11:46:37   6.3   0.0   0.1  93.6   0.1    2    239   3977    0    0    0 106.95   22.33   1.22  17.93  65.47  58.05  45.00  99.05  20.00  69.05  61.05 100.00  58.05  51.00  99.00  56.05  1.11 GHz  0.80 GHz  4.68 GHz   N/A     
