Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:14:55   0.0   0.0   0.1  99.9   0.0    1    212    179    0    0    0  37.82    3.90   1.22   0.05  32.64  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:56   0.1   0.0   0.2  99.7   0.0    1    596    449    2    2    2  38.45    4.01   1.23   0.13  33.09  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:57   0.0   0.0   0.1  99.9   0.1    1    229    191    0    0    0  38.55    3.94   1.23   0.05  33.33  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:58   0.1   0.0   0.1  99.8   0.0    1    406    322    0    0    0  38.55    3.98   1.24   0.09  33.24  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  51.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:59   0.1   0.0   0.2  99.7   0.0    1    451    267    0    0    0  38.32    3.95   1.23   0.07  33.08  49.05  45.00  56.05  20.00  52.05  61.05  57.00  58.05  51.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:00   0.0   0.0   0.1  99.9   0.0    1    302    222    0    0    0  38.21    3.94   1.23   0.07  32.97  49.05  45.00  56.05  20.00  52.05  61.05  57.00  58.05  51.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:01   0.1   0.0   0.2  99.6   0.0    1    706    531    2    2    2  38.50    3.99   1.23   0.11  33.18  49.05  45.00  57.05  20.00  52.05  61.05  57.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:02   0.0   0.0   0.1  99.8   0.1    1    347    336    3    2    3  38.65    3.97   1.23   0.08  33.37  49.05  46.00  57.05  20.00  52.05  61.05  57.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:03   0.1   0.0   0.1  99.9   0.0    1    234    200    0    0    0  38.48    3.94   1.23   0.05  33.26  49.05  46.00  57.05  20.00  51.05  61.05  57.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:04   0.0   0.0   0.1  99.9   0.0    1    252    207    0    0    0  38.20    3.91   1.23   0.05  33.01  49.05  46.00  57.05  20.00  51.05  61.05  57.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:05   0.1   0.1   0.1  99.8   0.0    1    399    344    0    0    0  38.56    3.97   1.24   0.08  33.28  49.05  45.00  57.05  20.00  52.05  61.05  57.00  58.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:06   0.1   0.0   0.1  99.8   0.0    1    694    452    2    2    2  38.67    3.99   1.23   0.11  33.34  49.05  47.00  57.05  20.00  52.05  61.05  57.00  58.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:07   0.0   0.0   0.1  99.8   0.1    1    246    208    0    0    0  39.01    3.97   1.23   0.06  33.75  49.05  46.00  57.05  20.00  52.05  61.05  57.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:08   0.1   0.0   0.1  99.9   0.0    1    218    180    0    0    0  38.63    3.92   1.23   0.04  33.44  49.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:09   0.0   0.0   0.1  99.9   0.0    1    239    222    0    0    2  38.25    3.92   1.23   0.05  33.05  49.05  45.00  57.05  20.00  52.05  61.05  58.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:10   0.0   0.0   0.1  99.9   0.0    1    273    212    0    0    0  38.45    3.95   1.23   0.06  33.22  49.05  45.00  57.05  20.00  52.05  61.05  57.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:11   0.1   0.0   0.2  99.8   0.0    1    579    492    2    2    2  38.53    4.00   1.23   0.11  33.20  49.05  45.00  57.05  20.00  52.05  61.05  58.00  58.05  50.00  57.00  58.05  0.82 GHz  0.80 GHz  1.15 GHz   N/A     
11:15:12   0.0   0.0   0.1  99.9   0.0    1    244    192    1    0    0  38.35    3.92   1.23   0.05  33.15  49.05  45.00  57.05  20.00  52.05  61.05  58.00  58.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:13   0.1   0.0   0.1  99.8   0.1    1    221    173    0    0    0  38.60    3.94   1.23   0.05  33.38  49.05  45.00  57.05  20.00  52.05  61.05  58.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:14   0.0   0.0   0.1  99.9   0.0    1    248    201    0    0    0  38.09    3.91   1.23   0.05  32.91  49.05  46.00  57.05  20.00  52.05  61.05  58.00  58.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:15   0.0   0.0   0.1  99.9   0.0    1    226    200    0    0    0  38.24    3.91   1.22   0.05  33.05  49.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:16   0.1   0.0   0.1  99.8   0.0    1    599    404    2    2    2  38.39    3.99   1.23   0.11  33.06  49.05  46.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:17   0.1   0.0   0.1  99.9   0.0    1    210    167    0    0    0  38.23    3.91   1.22   0.05  33.04  49.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:18   0.0   0.0   0.1  99.9   0.0    1    250    187    0    0    0  38.12    3.91   1.23   0.05  32.94  49.05  47.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:19   0.0   0.0   0.1  99.9   0.0    1    212    189    0    0    0  38.04    3.91   1.22   0.05  32.85  50.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:20   0.0   0.0   0.0  99.9   0.1    1    231    199    0    0    0  38.62    3.95   1.23   0.07  33.38  50.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:21   0.1   0.0   0.2  99.7   0.0    1    602    482    2    2    2  38.58    3.98   1.23   0.11  33.26  50.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.82 GHz  0.80 GHz  1.14 GHz   N/A     
11:15:22   0.0   0.0   0.1  99.9   0.0    1    249    183    0    0    0  38.17    3.91   1.23   0.05  32.98  50.05  46.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:23   0.0   0.0   0.1  99.9   0.0    1    233    197    0    0    0  38.21    3.91   1.23   0.05  33.03  50.05  46.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
